"PWS ID","PWS Name","EPA Region","Primacy Agency","PWS Type","Population Served Count","Cities Served","Counties Served","# of Facilities","# of Violations","# of Site Visits"
"CA3910027","MOUNTAIN HOUSE COMMUNITY SERVICES DIST.","Region 9","California","Community water system","12,940","-","-","3","2","5"
"CA4700521","SISKIYOU CO.SERVICE AREA #5/CARRICK","Region 9","California","Community water system","142","-","-","5","6","12"
"CA4710009","WEED, CITY OF","Region 9","California","Community water system","2,963","WEED","-","5","4","20"
"CA5810003","OLIVEHURST PUBLIC U.D.","Region 9","California","Community water system","13,738","-","-","32","8","43"
"CA5805001","PLUMAS LAKE","Region 9","California","Community water system","6,600","-","-","9","2","16"
"CA3710041","MAJESTIC PINES COMMUNITY SD","Region 9","California","Community water system","1,502","-","-","15","6","8"
"CA4900641","SUNRISE MOUNTAIN MUTUAL WATER COMPANY","Region 9","California","Community water system","100","-","-","8","17","2"
"CA2500503","CALIFORNIA PINES C.S.D.","Region 9","California","Community water system","300","-","-","9","8","8"
"CA1700527","MOUNTAIN OF ATTENTION WATER","Region 9","California","Community water system","40","-","-","3","13","4"
"CA2310011","LAYTONVILLE COUNTY WATER DISTRICT","Region 9","California","Community water system","1,301","-","-","8","18","22"
"CA3610032","NEEDLES, CITY OF","Region 9","California","Community water system","3,631","NEEDLES","-","23","5","9"
"CA1000627","ZONNEVELD DAIRY - CERINI","Region 9","California","Community water system","34","-","-","3","0","1"
"CA1000369","ZONNEVELD DAIRY - CEDAR","Region 9","California","Community water system","70","-","-","6","40","13"
"CA3210006","LAKE ALMANOR COUNTRY CLUB MWC","Region 9","California","Community water system","850","-","-","6","2","22"
"CA2300832","HILLS RANCH MUTUAL WATER COMPANY","Region 9","California","Community water system","60","-","-","16","2","6"
"CA4110025","NORTH COAST COUNTY WATER DIST","Region 9","California","Community water system","38,292","-","-","6","2","22"
"CA1000259","NEW HORIZONS MOBILE/RV PARK","Region 9","California","Community water system","70","-","-","3","17","10"
"CA3410020","CITY OF SACRAMENTO MAIN","Region 9","California","Community water system","486,189","SACRAMENTO","-","108","2","67"
"CA1500406","TRADEWIND WATER ASSOC.","Region 9","California","Community water system","632","-","-","7","21","9"
"CA2300705","LITTLE LAKE MOBILE HOME PARK","Region 9","California","Community water system","36","-","-","3","10","4"
"CA3600306","THUNDERBIRD CWD","Region 9","California","Community water system","720","-","-","7","14","7"
"CA5601137","RINCON WATER & ROAD WORKS","Region 9","California","Community water system","25","-","-","3","3","2"
"CA3610082","SAN ANTONIO CANYON MSC","Region 9","California","Community water system","120","-","-","4","1","4"
"CA3500550","SAN JUSTO MUTUAL WATER COMPANY","Region 9","California","Community water system","160","-","-","3","29","7"
"CA1700606","BAYCLIFF WATER","Region 9","California","Community water system","110","-","-","3","10","4"
"CA3410004","CARMICHAEL WATER DISTRICT","Region 9","California","Community water system","40,000","-","-","45","1","25"
"CA1000366","SUNNYSIDE CONVALESCENT HOSP","Region 9","California","Community water system","198","-","-","4","20","7"
"CA0600013","COLUSA CO. WWD #2 - PRINCETON","Region 9","California","Community water system","356","-","-","5","10","11"
"CA1500546","HARVEST MOON MUTUAL WATER CO","Region 9","California","Community water system","138","-","-","5","5","5"
"CA0410006","SFWP-MINERS RANCH","Region 9","California","Community water system","22,348","-","-","5","0","29"
"CA0410012","SFWP-BANGOR","Region 9","California","Community water system","63","-","-","5","0","15"
"CA3110042","TAHOE SWISS VILLAGE UTILITY","Region 9","California","Community water system","300","-","-","9","5","10"
"CA3110012","AGATE BAY WATER COMPANY","Region 9","California","Community water system","2,500","-","-","4","11","7"
"CA0310001","CITY OF JACKSON","Region 9","California","Community water system","4,613","JACKSON","-","6","6","16"
"CA5110007","SUTTER COMMUNITY S.D.","Region 9","California","Community water system","2,904","-","-","5","8","44"
"CA1910169","WALNUT PARK MUTUAL WATER CO.","Region 9","California","Community water system","16,180","-","-","11","1","11"
"CA1500461","FOUNTAIN TRAILER PARK WATER","Region 9","California","Community water system","68","-","-","2","71","6"
"CA2410005","CITY OF LOS BANOS","Region 9","California","Community water system","37,145","LOS BANOS","-","33","3","10"
"CA3110020","SQUAW VALLEY PSD","Region 9","California","Community water system","1,336","-","-","17","1","6"
"CA5410038","TERRA BELLA IRRIGATION DISTRICT - TBT","Region 9","California","Community water system","2,340","-","-","39","9","11"
"CA1500518","AGBAYANI VILLAGE WATER SYSTEM","Region 9","California","Community water system","26","-","-","2","15","5"
"CA4700803","SHADOW MOUNTAIN MHP","Region 9","California","Community water system","100","-","-","4","7","6"
"CA3310006","BANNING, CITY OF","Region 9","California","Community water system","29,965","BANNING","-","58","9","10"
"CA1500380","DE RANCHO Y MOBILE VILLA WATER","Region 9","California","Community water system","200","-","-","2","11","5"
"CA4700503","CALLAHAN WATER DISTRICT","Region 9","California","Community water system","70","-","-","3","36","14"
"CA1000200","RUBYS VALLEY CARE HOME","Region 9","California","Community water system","75","-","-","6","15","16"
"CA5610010","RIO PLAZA WATER CO INC","Region 9","California","Community water system","2,000","-","-","5","5","9"
"CA1000247","SHERWOOD FOREST MHP","Region 9","California","Community water system","137","-","-","3","34","7"
"CA3610030","MARIANA RANCHOS CWD","Region 9","California","Community water system","1,470","-","-","3","11","10"
"CA4300542","SAN MARTIN COUNTY WATER DISTRICT","Region 9","California","Community water system","614","-","-","8","19","7"
"CA1500314","DEL ORO WC - COUNTRY ESTATES DIST","Region 9","California","Community water system","310","-","-","4","15","5"
"CA1100404","DEL ORO WC - BLACK BUTTE DISTRICT","Region 9","California","Community water system","249","-","-","2","6","11"
"CA0605011","DEL ORO WC - ARBUCKLE DISTRICT","Region 9","California","Community water system","136","-","-","3","0","2"
"CA0405001","DEL ORO WATER CO.-LIME SADDLE MARINA","Region 9","California","Community water system","1,158","-","-","6","1","8"
"CA0410011","DEL ORO WATER CO.-PARADISE PINES","Region 9","California","Community water system","11,405","-","-","13","6","29"
"CA0410009","DEL ORO WATER CO.-MAGALIA","Region 9","California","Community water system","707","-","-","7","2","18"
"CA0410018","DEL ORO WATER CO.-STIRLING BLUFFS","Region 9","California","Community water system","313","-","-","3","6","13"
"CA0400091","DEL ORO WATER COMPANY - BUZZTAIL DIST.","Region 9","California","Community water system","70","-","-","3","9","8"
"CA4510015","DEL ORO WATER CO.-JOHNSON PARK","Region 9","California","Community water system","1,106","-","-","5","11","8"
"CA5200574","LARKSPUR MEADOWS WATER CO.","Region 9","California","Community water system","70","-","-","4","10","4"
"CA4300912","MECCHI WATER COMPANY","Region 9","California","Community water system","104","-","-","5","8","5"
"CA4900548","HOLLAND HEIGHTS MUTUAL WATER COMPANY","Region 9","California","Community water system","300","-","-","8","15","3"
"CA3610023","GREEN VALLEY MWC","Region 9","California","Community water system","350","-","-","64","5","4"
"CA2010801","VALLEY STATE PRISON","Region 9","California","Community water system","3,387","-","-","8","25","6"
"CA1500409","BROCK MUTUAL WATER COMPANY","Region 9","California","Community water system","511","-","-","5","18","6"
"CA4110010","MONTARA WATER AND SANITARY DISTRICT","Region 9","California","Community water system","4,374","-","-","53","4","21"
"CA4010008","PISMO BEACH WATER DEPARTMENT","Region 9","California","Community water system","7,785","-","-","22","1","19"
"CA1710009","UPPER LAKE COUNTY WATER DISTRICT","Region 9","California","Community water system","989","-","-","5","4","5"
"CA5301008","PINE COVE RV PARK","Region 9","California","Community water system","200","-","-","4","0","10"
"CA4210010","CITY OF SANTA BARBARA WATER DEPARTMENT","Region 9","California","Community water system","92,371","SANTA BARBARA","-","74","2","29"
"CA2110005","BOLINAS COMMUNITY PUD","Region 9","California","Community water system","1,620","-","-","5","53","7"
"CA4900943","ALLIANCE REDWOODS CONFERENCE GROUNDS","Region 9","California","Community water system","46","-","-","6","32","4"
"CA3710800","PUERTA LA CRUZ CC #14","Region 9","California","Community water system","125","-","-","4","6","8"
"CA4900720","MOBILE HOME ESTATES","Region 9","California","Community water system","320","-","-","2","19","3"
"CA5602132","WATERS ROAD DOMESTIC USERS GROUP","Region 9","California","Community water system","25","-","-","4","1","3"
"CA2410003","CITY OF GUSTINE","Region 9","California","Community water system","5,546","GUSTINE","-","25","6","10"
"CA5510011","COLD SPRINGS WATER CO","Region 9","California","Community water system","375","-","-","4","2","6"
"CA4700630","SHASTA VIEW HEIGHTS OWNERS ASSOCIATION","Region 9","California","Community water system","50","-","-","4","7","6"
"CA2410011","LE GRAND COMM SERVICES DIST","Region 9","California","Community water system","1,700","-","-","14","9","7"
"CA1910061","LAS FLORES WATER CO.","Region 9","California","Community water system","4,500","-","-","14","6","19"
"CA3910008","LOCKEFORD COMMUNITY SERV. DIST.","Region 9","California","Community water system","2,500","-","-","9","12","14"
"CA3710013","LAKESIDE WD","Region 9","California","Community water system","42,200","-","-","16","4","16"
"CA4300526","OAKMONT WATER SYSTEM","Region 9","California","Community water system","63","-","-","6","30","7"
"CA3610029","MONTE VISTA CWD","Region 9","California","Community water system","56,039","-","-","58","0","9"
"CA1500588","SON SHINE PROPERTIES","Region 9","California","Community water system","438","-","-","5","48","5"
"CA2910001","CITY OF GRASS VALLEY","Region 9","California","Community water system","4,930","GRASS VALLEY","-","5","1","18"
"CA4900796","SANTA ROSA MOBILE ESTATES","Region 9","California","Community water system","420","-","-","8","6","3"
"CA4300545","SARATOGA HEIGHTS MUTUAL WATER COMPANY","Region 9","California","Community water system","255","-","-","2","11","3"
"CA5000433","OID-OAKDALE RURAL WATER SYSTEM #1","Region 9","California","Community water system","1,134","-","-","9","1","8"
"CA1500535","MANON MANOR MUTUAL WATER COMPANY","Region 9","California","Community water system","200","-","-","3","10","5"
"CA4210011","SANTA MARIA WATER DEPARTMENT","Region 9","California","Community water system","100,306","-","-","33","3","19"
"CA4110013","CITY OF DALY CITY","Region 9","California","Community water system","102,593","DALY CITY","-","49","4","21"
"CA1210024","WESTHAVEN C.S.D.","Region 9","California","Community water system","490","-","-","12","9","11"
"CA1910165","VALLEY VIEW MUTUAL WATER CO.","Region 9","California","Community water system","4,074","-","-","7","1","15"
"CA4901062","KINNYBROOK MUTUAL WATER COMPANY","Region 9","California","Community water system","48","-","-","4","2","4"
"CA1700657","WINDFLOWER POINT MUTUAL WATER COMPANY","Region 9","California","Community water system","25","-","-","3","6","3"
"CA1610009","KETTLEMAN CITY CSD","Region 9","California","Community water system","1,450","KETTLEMAN CITY","-","7","49","9"
"CA4110003","CITY OF BURLINGAME","Region 9","California","Community water system","29,867","BURLINGAME","-","2","5","17"
"CA3910020","STOCKTON VERDE MOBILE HOME PARK","Region 9","California","Community water system","571","-","-","5","9","16"
"CA4710002","DUNSMUIR, CITY OF","Region 9","California","Community water system","1,923","DUNSMUIR","-","2","1","17"
"CA1700530","COBB MOUNTAIN WATER COMPANY","Region 9","California","Community water system","72","-","-","3","0","4"
"CA5601141","SOUTH MOUNTAIN MUTUAL WATER CO","Region 9","California","Community water system","45","-","-","3","21","10"
"CA5010039","WESTERN HILLS WATER DISTRICT/DIABLO GRAN","Region 9","California","Community water system","3,000","-","-","11","39","5"
"CA3500509","TRES PINOS CWD","Region 9","California","Community water system","350","-","-","3","14","10"
"CA3500576","AROMAS HILLS MUTUAL WATER ASSOCIATION","Region 9","California","Community water system","44","-","-","7","5","5"
"CA1510004","CASA LOMA WATER CO, INC.","Region 9","California","Community water system","900","-","-","12","18","6"
"CA1510013","MCFARLAND, CITY OF","Region 9","California","Community water system","14,037","MCFARLAND","-","26","76","10"
"CA0800556","HRC C.S.D.","Region 9","California","Community water system","150","-","-","5","12","17"
"CA0800603","BUTTE COURT MOBILE HOME PARK","Region 9","California","Community water system","67","-","-","3","8","15"
"CA0910019","LAKESIDE PARK ASSOCIATION","Region 9","California","Community water system","1,000","-","-","8","2","12"
"CA1910189","SAN GABRIEL VALLEY WATER CO.-MONTEBELLO","Region 9","California","Community water system","8,858","-","-","7","5","25"
"CA1910039","SAN GABRIEL VALLEY WATER CO.-EL MONTE","Region 9","California","Community water system","227,787","-","-","143","2","111"
"CA1910117","MONTEBELLO-CITY, WATER DEPT.","Region 9","California","Community water system","6,962","MONTEBELLO","-","15","1","23"
"CA5601106","FILLMORE WEST MOBILE HOME PARK","Region 9","California","Community water system","99","-","-","5","14","10"
"CA1310006","IMPERIAL, CITY OF","Region 9","California","Community water system","16,145","IMPERIAL","-","4","7","20"
"CA1510045","GOLDEN HILLS CSD","Region 9","California","Community water system","8,656","-","-","53","4","14"
"CA5601122","TICO MUTUAL WATER CO","Region 9","California","Community water system","90","-","-","7","32","15"
